gene_id	transcript_id(s)	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
Pstpip1	NM_011193	0.38	0.36	0.53	1.25	2.06	4.8	4.06	0.48	5.04	18.34	8.15	8.41
Pstpip2	NM_013831	6.52	5.33	6.34	8.79	6.41	6.11	7.63	4.15	5.54	7.85	5.17	7.51
Ptafr	NM_001081211	2.21	3.35	3.54	12.25	9.37	24.54	20.6	2.02	18.33	68.25	54.86	47.35
Ptar1	NM_028208	18.07	14.74	16.2	12.26	12.77	11.41	14.75	14.73	12.45	10.21	10.99	10.84
Ptbp1	NM_001077363,NM_001283013,NM_008956	160.84	141.25	141.13	130.61	94.39	116.68	107.91	138.54	98.6	102.78	96.57	113.57
Ptbp2	NM_019550	165.04	142.57	167.73	119.12	151.04	99.01	83.31	153.88	70.81	35.34	27.29	40.82
Ptbp3	NM_144904,NM_178164	42.4	31.99	33.96	38.06	37.24	58.65	70.07	33.71	75.99	117.03	121.28	116.16
Ptcd1	NM_133735	11.84	10.99	9.47	9.42	8.8	10.14	9.66	10	7.51	10.11	11.28	8.13
Ptcd2	NM_026873	34	37.69	35.28	38.09	34.74	34.13	27.42	34.7	31.47	27.21	36.21	28.63
Ptcd3	NM_027275	99.37	93.75	90.92	87.54	86.02	73.15	63.38	86.71	64.56	55.73	60.29	54.64
Ptch1	NM_008957	22.98	12.57	13.11	9.37	10.4	11.3	15.17	17.76	7.91	8.03	5.83	7.99
Ptch2	NM_008958	2.3	1.19	1.73	1.43	1.67	1.72	3.92	2.25	1.75	1.53	0.93	0.92
Ptchd1	NM_001093750	1.58	1.69	1.36	1.85	5.65	5.39	8.99	3.71	3.08	4.11	3.86	6.38
Ptchd2	NM_001083342	0.65	0.37	0.42	0.32	0.36	0.27	1.95	0.4	0.96	0.46	0.06	0.73
Ptchd3	NM_029049	0	0	0	0	0	0	0.1	0	0.14	0.08	0	0
Ptchd4	NM_028474	0	0	0	0.07	0.04	0	0	0	0	0.15	0.08	0.1
Ptcra	NM_011195	0.43	0.18	0.4	0.65	0.25	0.78	1.22	0.81	0.13	0.11	0.12	0.46
Ptdss1	NM_008959	33.29	30.99	31.33	29.95	33.31	29.18	25.86	29.53	28.66	29.1	33.4	30.34
Ptdss2	NM_013782	13.54	14.5	14.04	12.51	11.8	13.09	16.09	14.39	12.91	15.4	17.17	13.28
Pten	NM_008960	55.41	51.49	57.26	43.24	40.43	49.06	60.96	47.58	57.71	62.72	78.3	69.07
Pter	NM_001305436,NM_001305437,NM_008961	2.53	8.25	2.02	1.5	1.62	2.49	4.76	2.47	6.13	5.17	4.89	5.03
Ptf1a	NM_018809	0.12	0	0	0	0	0	0.11	0	0	0	0	0
Ptf1aos	NR_131924	0	0	0	0	0	0	0	0	0	0	0	0
Ptgdr	NM_008962	0	0	0	0	0	0	0	0	0	0	0	0
Ptgdr2	NM_009962	0.27	0.08	0.05	0.11	0.19	0.32	0.19	0.15	0.24	0.05	0.34	0.14
Ptgds	NM_008963	6.72	3.78	8.24	4.42	11.46	4.26	4.74	6.62	3.8	1.8	1.72	2.96
Ptger1	NM_013641	5.37	4.45	5.41	5.69	5.71	9.92	10.3	4.62	8.16	12.57	16.92	14.66
Ptger2	NM_008964	0.09	0.06	0.22	0	0.13	0.52	1.06	0.08	1.33	1.09	1.26	1.11
Ptger3	NM_011196	13.38	15.38	18.3	17.74	10.86	14.18	12.41	13.63	7.64	11.9	7.78	6.91
Ptger4	NM_001136079,NM_008965	0.51	0.68	0.61	0.94	1.23	3.11	4.47	0.38	5.13	8.42	5.87	6.17
Ptges	NM_022415	0.55	0.69	0.29	1	1.21	2.42	3.37	1.09	4.02	10.71	7.14	3.08
Ptges2	NM_133783	17.43	29.25	22.26	19.98	21.46	16.72	18.23	22.14	17.05	14.61	15.99	15.1
Ptges3	NM_019766	406.36	387.81	393.85	348.54	334.26	301.29	224.51	379.92	232.75	194.22	208.43	227.55
Ptges3l	NM_026865	0.27	0.52	0.5	1.13	1.61	1.29	1.9	0.24	4.8	3.6	2.03	3.2
Ptgfr	NM_008966	0.15	0.45	0.05	0.13	0.11	0.18	0.65	0	1.86	1.87	0.74	0.16
Ptgfrn	NM_011197	14.63	10.1	12.67	8.51	10.65	13.84	28.97	13.02	30.88	31.5	23.78	30.4
Ptgir	NM_008967	0.35	0.19	0.36	1.07	0.89	1.9	2.93	0.26	1.92	4.67	6.8	4.21
Ptgis	NM_008968	4.31	3.05	2.91	5.41	3.2	7.31	14.59	4.91	33.08	15.43	32.56	20.61
Ptgr1	NM_025968	1.72	2.03	2.09	3.25	3.49	3.73	13.19	2.71	15.12	23.71	23.73	15.26
Ptgr2	NM_001252625,NM_001252626,NM_029880	11.98	13.4	10.53	15.51	18.31	18.66	25.51	12.33	29.8	32.25	44.25	26.23
Ptgs1	NM_008969	4.47	3.24	2.34	4.39	4.52	7.14	12.13	2.95	20.57	17.8	23.43	14.87
Ptgs2	NM_011198	0.52	0.18	0.14	0.3	0.21	0.83	0.77	0.2	3.34	2.22	1.34	3.79
Ptgs2os	NR_015466	0	0	0	0	0	0	0	0	0.05	0.04	0.1	0
Ptgs2os2	NR_110420	0.2	0	0	0.06	0.12	0	0.29	0	0.27	0.16	0	0.11
Pth	NM_020623	0	0	0	0	0	0	0	0	0	0	0	0
Pth1r	NM_001083935,NM_001083936,NM_011199	1.16	8.17	0.77	2.13	2.7	4.74	8.08	1.58	5.64	14.63	20.93	12.58
Pth2	NM_053256	0	0	0	0	0	0	0	0	0	0	0	0
Pth2r	NM_139270	0.28	0.09	0.1	0.12	0.08	0.19	0	0.04	0.06	0.11	0.18	0.15
Pthlh	NM_008970	0.24	0	0.08	0.2	0.14	0.57	2.03	0.2	1.48	1.04	0.61	1.16
Ptk2	NM_001130409,NM_007982	42.11	36.26	40.82	40.29	39.7	36.93	37.99	39.07	36.06	37.58	43.2	43.47
Ptk2b	NM_001162365,NM_001162366,NM_172498	1.75	2.7	1.45	5.28	4.17	14.6	9.37	1.29	10.46	33.74	29.82	23.43
Ptk6	NM_009184	0	0	0	0	0.04	0.05	0.07	0.04	0	0	0.06	0
Ptk7	NM_175168	3.96	3	2.4	3.39	3.26	4.1	8.76	3.48	7.49	9.58	7.68	7.79
Ptma	NM_008972	4011.46	3775.74	3831.59	3449.04	3469.38	2777.8	2345.38	4241.55	2194.77	1576.68	1133.64	1533.47
Ptms	NM_026988	76.3	61.38	57.03	86.87	79.96	90.86	117.31	76.67	115.33	99.97	148.99	131.53
Ptn	NM_008973	8.9	6.3	8.01	8.21	10.08	4.72	8.45	11.41	8.62	6.01	6.22	7.74
Ptov1	NM_133949	112.2	110.87	125.11	106.33	101.49	106.27	101.02	115.28	81.17	52.82	53.08	75.12
Ptp4a1	NM_011200	38.35	32.93	35.18	24.97	26.41	27.88	28.81	32.91	29.52	25.88	32.83	27.96
Ptp4a2	NM_001164745,NM_008974	133.21	112.02	123.58	121.37	127.03	128.55	133.47	119.7	139.66	160.67	172.97	142.16
Ptp4a3	NM_001166388,NM_001166389,NM_001166390,NM_008975	23.4	22.3	18.35	40.91	35.19	35.53	27.48	22.72	30.49	23.38	33.04	28.41
Ptpdc1	NM_001301781,NM_207232	17.98	14.1	14.61	16.69	17.8	15.27	17.79	16.8	13.4	9.53	9.77	10.05
Ptpmt1	NM_025576	36.03	41.31	39.62	36.41	33.02	33.77	26.31	31.99	31.23	28.14	33.52	27.65
Ptpn1	NM_011201	24.87	24.18	24.38	27.99	28.14	37.82	36.82	25.06	32.65	44.43	52.42	48.74
Ptpn11	NM_001109992,NM_011202	63.82	50.44	53.08	51.29	52.73	50.35	47.65	55.06	48.44	49.6	57.95	56.42
Ptpn12	NM_011203	29.53	25.84	23.97	22.18	21.3	24.57	28.43	22.4	28.45	31.23	39.29	36.93
Ptpn13	NM_011204	38.99	35.24	33.13	29.97	25.27	27.31	32.69	32.17	27.5	19.08	13.9	25.81
Ptpn14	NM_008976	0.83	0.81	0.48	0.95	0.86	2.83	3.76	0.6	3.17	6.25	7.5	5.55
Ptpn18	NM_011206	1.92	2.36	1.68	4.93	8.28	17.1	18.05	1.93	20.86	33.07	21.95	19.03
Ptpn2	NM_001127177,NM_008977	29.29	25.06	27.4	24.92	25.61	28.32	19.01	21.49	21.77	29.77	33.59	21.94
Ptpn20	NM_008978	0	0	0	0.06	0.06	0	0.05	0.03	0.05	0	0	0
Ptpn21	NM_001146199,NM_011877	5.8	4.5	3.78	3.5	2.3	3.09	5.79	2.85	5.31	4.94	4.96	5.52
Ptpn22	NM_008979,NR_104070	0.37	0.35	0.39	1.02	0.98	4.41	2.95	0.07	2.19	7.09	5.47	2.55
Ptpn23	NM_001081043	12.35	7.52	6.98	5.58	6.45	10.19	16.54	7.43	9.52	12.07	11.2	13.74
Ptpn3	NM_011207	11.54	7.92	10.68	4.25	8.62	4.26	10.54	11.87	10.05	4.05	4.38	5.73
Ptpn4	NM_019933	34.41	29.65	32.15	26.46	25.66	23.7	22.83	29.13	18.78	17.39	19.8	19.76
Ptpn5	NM_001163565,NM_013643	7.7	3.42	0	5.59	8.9	6.82	9.01	7.38	6.25	2.79	1.3	2.63
Ptpn6	NM_001077705,NM_013545	4.87	3.97	4.22	16.53	15.05	47.87	26.76	3.53	32.53	86.69	94.33	52.24
Ptpn7	NM_177081	0.56	0.49	0.18	0.8	1.06	3.82	4.33	0.15	6.57	10.24	7.04	9.28
Ptpn9	NM_019651	16.37	14.65	15.36	12.55	16.64	16.9	20.45	13.88	17.35	23.52	28.08	28
Ptpra	NM_001163688,NM_008980	53.9	48.6	48.68	48.38	48.85	52.88	45	47.59	46.21	55.64	62.05	50.83
Ptprb	NM_029928	4.19	2.78	2.23	4.86	2.7	8.68	13.36	1.7	13.78	17.16	41.34	26.13
Ptprc	NM_001111316,NM_001268286,NM_011210	8.02	8.47	7.46	23.81	25.77	70.22	50.4	5.84	53.1	152.11	150.49	89.42
Ptprcap	NM_016933	0.47	0.74	1.48	1.74	5.52	26.76	3.79	0.93	2.94	22.5	5.86	5.06
Ptprd	NM_011211	11.07	8.86	9.26	4.89	9.41	5.86	11.16	9.62	6.51	5.59	5.91	4.06
Ptpre	NM_011212	1.91	1.11	1.44	2.58	2.15	3.8	5.14	1.23	5.6	8.67	9.42	9.81
Ptprf	NM_011213	45.01	30.15	28.79	23.78	23.3	33.81	44.26	30	23.03	22.32	21.95	31.59
Ptprg	NM_008981	10.13	6.79	6.36	5.27	4.75	6.11	10.43	6.62	9.98	10.8	18.03	11.1
Ptprh	NM_207270	0.04	0	0.09	0.05	0.17	0.03	0.12	0.12	0.11	0	0.04	0.09
Ptprj	NM_001135657,NM_008982	11.93	8.23	8.61	11.77	12.34	23.78	27.47	9.09	25.19	63.16	55.1	42.62
Ptprk	NM_008983	2.43	2.06	1.82	1.46	2.05	2.59	4.92	1.86	4.88	4.92	6.3	4.84
Ptprm	NM_008984	4.11	2.33	2.25	3.63	3.88	7.2	12.61	2.62	11.67	12.86	23.69	17.09
Ptprn	NM_008985	13.57	9.5	11.04	17.72	17.4	22.79	27.67	10.92	14.88	15.08	31.97	31.25
Ptprn2	NM_011215	21.84	15.87	18.53	20.31	23.48	22.85	21.23	18.4	11.33	7.4	12.17	14.48
Ptpro	NM_001164401,NM_001164402,NM_001164403,NM_011216	6.97	5.67	4.84	4.2	5.63	6.54	7.63	6	8.14	18.43	16.86	14.05
Ptprq	NM_001081432	0.02	0.04	0	0.03	0.04	0.02	0.04	0.04	0.33	0.13	0.32	0.13
Ptprr	NM_001161837,NM_001161838,NM_001161839,NM_001161840,NM_011217	10.36	7.43	10.54	9.55	14.68	13.1	11.29	11.52	8.26	7.85	6.57	13.69
Ptprs	NM_001252453,NM_001252455,NM_001252456,NM_011218	196.61	153.51	158.43	186.32	169.86	177.52	245.63	161.43	137.52	92.72	83.75	149.03
Ptprt	NM_001291149,NM_001291150,NM_001291151,NM_021464	5.19	0.76	1.81	0.75	5.05	2.68	6.69	4.35	4.01	1.2	0.8	2.31
Ptprtos	NR_040617	0	0	0.24	0	0	0.23	0.32	0.19	0	0	0	0
Ptpru	NM_001083119,NM_011214	0.6	0.34	0.3	0.51	0.51	0.78	4.83	0.88	1.72	2.02	3.09	3.64
Ptprv	NM_007955	0.11	0.09	0.06	0.22	0.21	0.46	0.18	0.06	0.74	1.3	0.77	1.26
Ptprz1	NM_001081306	0.96	0.41	1.03	0.25	0.76	1.28	7.76	0.62	7.89	2.76	3.46	9.45
Ptrf	NM_008986	13.74	9.4	8.42	19.98	24.35	35.67	69.18	6.23	81.24	132.89	165.02	106.81
Ptrh1	NM_178595	1.06	4.04	1.35	2.93	2.77	4.37	6.5	2.29	7.25	8.36	10.66	11.52
Ptrh2	NM_001098810,NM_175004	44.03	40.68	42.67	37.71	38.01	29.02	26.16	44.46	24.71	16.98	17.87	20.7
Ptrhd1	NM_001204912	4.68	5.38	5.98	4.21	4.14	3.65	4.49	4.61	4.57	4.37	5.04	3.34
Pts	NM_011220	20.09	23.37	22.72	24.53	32.81	38.13	38.9	25.61	35.03	49.86	62.52	39.83
Pttg1	NM_001131054,NM_013917	84.09	82.39	89.62	74.3	65.98	49.47	57.86	116.64	66.94	64.63	50.21	42.72
Pttg1ip	NM_145925	21.14	22.88	20.79	20.7	26.36	34.87	44.47	19.79	51.2	84.24	96.82	59.35
Ptx3	NM_008987	1.09	0.34	0.13	1.14	4.44	6.48	4.68	0.21	10.24	33.4	8.6	12.31
Ptx4	NM_001163416,NM_026747	0	0	0	0	0.07	0	0	0	0	0.09	0	0
Puf60	NM_001164600,NM_028364,NM_133691	139.42	153.97	146.74	147.26	142.69	129.19	113.78	154.47	114.7	91.31	98.89	103.16
Pum1	NM_001159603,NM_001159604,NM_001159605,NM_001159606,NM_030722	80.85	73.04	72.41	54.13	52.09	52.23	59.59	71.96	46.14	35.65	30.98	45.46
Pum2	NM_001160219,NM_001160220,NM_001160221,NM_001160222,NM_030723,NR_027670	157.77	134.64	138.75	106.48	98.78	97.94	92.47	122.25	93.9	86.74	81.08	89.29
Pura	NM_008989	28.33	22.17	21.56	22.63	21.08	23.7	31.69	23.37	21.84	24.47	26.21	30.22
Purb	NM_011221	58.03	51.9	53.84	46.18	35.62	41.17	47.65	47.67	44.51	45.07	48.81	51.87
Purg	NM_001098233,NM_152821	30.62	21.69	24.73	22.18	23.29	24.59	22.38	23.92	14.66	10.8	11.46	17.9
Pus1	NM_001025561,NM_001025562,NM_019700	41.61	47.5	37.19	34.17	32.24	34.59	34.15	40.26	22.49	23.79	18.06	27.64
Pus10	NM_001033654,NM_028304,NM_028956	41.84	46.92	45.79	37.16	32.84	33.02	33	36.77	26.79	31.28	27.74	27.39
Pus3	NM_023292	42.93	35.66	36.42	32.67	35.11	30.23	27.04	39.31	25.39	22.64	20.08	21.64
Pus7	NM_001289780,NM_001289781,NM_178403	35.85	32.27	27.54	26.83	24.27	22.16	19.18	29.88	14.51	10.65	8.88	14.14
Pus7l	NM_172437	11.72	13.36	11.26	10.04	8.65	7.63	8.4	11.35	7.38	6.18	6.5	6.26
Pusl1	NM_001033490	23.21	33.21	24.1	22.79	22.68	20.76	23.34	27.52	14.9	10.03	11.47	14.22
Pvalb	NM_013645	3.02	3.55	0	0	51.34	0	0	0	274.56	34.4	0	0
Pvr	NM_027514	2.33	1.85	1.24	1.84	2.38	3.3	4.64	1.53	6.39	5.9	7.11	9.03
Pvrl1	NM_021424	5.94	4.55	4.45	3.11	2.42	3.36	10.15	5.93	5.53	3.48	2.61	5.17
Pvrl2	NM_001159724,NM_008990	14.58	14.33	13.49	18	19.31	26.76	24.24	13.3	26.09	34.72	47.42	35.87
Pvrl3	NM_021495,NM_021496,NM_021497	13.13	14.32	13.07	13.82	8.63	15.73	15.98	14.69	18.09	18.9	17.83	18.48
Pvrl4	NM_001122680,NM_027893	0.29	0.19	0.1	0.56	0.43	1.16	1.23	0.14	1.02	4.89	5.92	3.8
Pvt1	NR_003368	24.84	16.93	19.23	16.26	17.29	19.02	21	19.84	12.05	8.13	8.16	12.68
Pwp1	NM_133993	68.77	75.39	65.28	52.23	52.84	42.56	39.63	67.39	37.15	29.31	24.63	30.05
Pwp2	NM_029546	32.74	34.1	30.01	24.66	23.79	21.02	17.07	28.3	17.72	13.27	12.3	14.91
Pwwp2a	NM_001164231,NM_027557	37.91	27.4	30.96	25.33	25.86	25.96	26.55	30.78	19.21	19.56	14.78	20.21
Pwwp2b	NM_001033206,NM_001098636	2.2	1.57	1.48	2.2	2.28	4.34	7.26	1.9	5.39	7.94	10.46	10.09
Pxdc1	NM_025831	2.42	1.18	1.91	1.87	2.53	5.71	7.31	1.86	10.96	7.43	9.09	9.53
Pxdn	NM_181395	42.67	26.67	30.02	26.61	28.37	36.85	59.67	29.98	45.26	51.3	63.24	63.74
Pxk	NM_145458,NM_178279	9.56	8.69	7.21	11.25	10.6	18.7	12.05	7.92	12.36	26.72	25.46	21.1
Pxmp2	NM_008993	2.05	3.54	2.76	1.39	3.74	3.71	3.91	3.07	13.69	5.37	2.9	3.84
Pxmp4	NM_021534	6.83	6.96	4.49	5.54	9.23	9.23	13.66	5.97	11.44	15.49	17.4	10.48
Pxn	NM_011223,NM_133915	7.09	5.88	5.3	8.19	7.71	15.7	23.34	6.02	22.84	41.6	33.17	36.81
Pxt1	NM_153390	0	0.12	0	0.11	0	0.13	0.36	0.11	0.17	0.45	0.16	0
Pxylp1	NM_001289645,NM_001289646,NM_001289647,NM_153420	35.37	40.69	41.79	26.53	32.2	15.09	21.06	42.07	26.85	8.08	11.32	9.75
Pycard	NM_023258	4.03	2.51	2.8	7.83	6.87	16.56	21.88	2.76	24.94	54.27	42.94	39.26
Pycr1	NM_144795	4.39	3.3	3.86	3.52	2.43	2.23	5.27	3.82	3.96	2.25	1.65	2.77
Pycr2	NM_133705	53.87	62.1	55.67	55.45	55.06	44.64	39.9	57.41	36.91	23.8	24.81	36.3
Pycrl	NM_025412	52.06	65.13	42.91	46.49	46.92	37.56	35.08	59.14	31.7	20.32	21.05	19.78
Pydc3	NM_001162938	0	0.11	0.04	0.74	1.53	7.81	0.05	0	0.05	17.72	7.3	5.15
Pydc4	NM_001177349,NM_001177350	0	0	0	0.26	0.38	2.08	0	0	0.06	3.48	1.11	0.78
Pygb	NM_153781	12.37	10.58	11.73	12.06	15.17	14.2	23.94	10.83	19.38	34.52	35.54	24.43
Pygl	NM_133198	5.68	3.6	4.46	4.3	9.66	12.41	34.53	3.75	22.84	34.35	61.93	25.23
Pygm	NM_011224	1.48	0.26	0.08	0.03	8.1	0.29	0.8	0.07	87.83	8.6	9.89	0.84
Pygo1	NM_028116	8.55	6.69	8.84	8.84	8.15	6.93	7.03	8.88	6.1	2.89	2.78	3.94
Pygo2	NM_001293763,NM_001293766,NM_001293767,NM_001293768,NM_026869	32.49	28.31	27.24	21.85	21.08	20.07	23.97	26.05	18.84	17.37	17.88	21.93
Pyhin1	NM_175026	0.19	0.18	0.24	6.38	9.89	35	4.06	0.11	4.71	107.24	66.85	49.92
Pyroxd1	NM_183165	13.39	15.01	14.97	12.3	13.62	12	12.45	13.11	11.9	12.08	15.46	13.91
Pyroxd2	NM_029011	0.54	1.36	0.31	0.37	0.64	1.08	2.48	0.52	2.39	3.73	7.44	2.81
Pyurf	NM_025574	6.75	5.09	4.93	6.44	6.88	6.56	5.7	6.03	6.59	5.37	7.25	4.92
Pyy	NM_145435	0	0	0	0	0	0	0	0	0	0.77	0	0.51
Pzp	NM_007376	15.71	0.07	0.53	0.29	0.99	0.24	0.21	5.7	37.13	0.51	0.27	6.14
Qars	NM_001168270,NM_133794	70.52	66.03	65.93	72.03	67.93	61.11	55.49	63.15	50.75	52.67	54.88	50.21
Qdpr	NM_024236	51.48	64.76	55.04	58.01	63.87	63.99	51	57.32	55.37	51.25	78.49	56.95
Qk	NM_001159516,NM_001159517,NM_021881	81.52	61.97	67.84	56.13	51.27	61.08	103.03	56.17	106.35	103.44	107.01	98.76
Qpct	NM_027455	2.71	1.95	2.56	3.53	3.95	3.86	6.41	2.73	7.49	16.71	6.64	6.98
Qpctl	NM_026111	5.01	3.23	5.01	4.39	3.93	5.21	4.72	4.16	4.03	4.71	6.25	4.83
Qprt	NM_133686	0.46	1.46	0.11	0.09	0.18	0.74	1.18	0.18	2.34	2.22	0.93	0.5
Qrfp	NM_183424	0.35	0.15	0.13	0.14	0.14	0.28	0.34	0.13	0.21	0.38	0.25	0.32
Qrfpr	NM_198192	0	0	0	0	0	0	0	0	0	0	0	0
Qrich1	NM_001114119,NM_175143	107.53	98.22	103.36	93.57	93.35	84.75	84.27	101.39	67.71	67.06	65.36	71.56
Qrich2	NM_001033267	0	0.05	0	0	0.05	0	0.08	0	0	0	0	0
Qrsl1	NM_001081054	16.37	15.4	16.6	13.56	13.12	12.61	12.15	16.45	12.56	9.97	9.59	11.02
Qser1	NM_001123327	55.33	34.81	37.08	23.72	24.39	24.92	30.29	34.41	25.08	19.9	15.64	21.46
Qsox1	NM_001024945,NM_023268	6.06	5.16	5.06	8.67	7.64	13.8	21.28	5.2	32.37	34.5	44.33	37.18
Qsox2	NM_001302956,NM_153559	20.89	19.14	19.71	19.28	20.43	19.1	18.09	19.72	15.38	14.11	16.64	16.1
Qtrt1	NM_021888	46.35	55.87	44.59	48.25	43.1	39.73	31.58	44.19	21.76	18.13	18.19	28.4
Qtrtd1	NM_029128	24.98	25.54	24.13	16.83	19.84	17.68	18.11	22.84	14.9	10	8.63	11.2
R3hcc1	NM_001146012,NM_001301651,NM_001301652	26.48	29.1	25.53	23.42	26.72	21.25	22.47	26.43	19.49	12.79	13.47	17.72
R3hcc1l	NM_177464	15.62	13.62	13.04	14.15	11.61	14.05	17.9	14.5	15.14	18.33	19.61	17.85
R3hdm1	NM_181750	38.65	22.75	25.95	20.94	19.74	23.21	31.36	23.78	21.78	18.84	16.51	26.21
R3hdm2	NM_001168292,NM_001168293,NM_027900	20.65	10	11.52	10.4	10.4	14.29	25.04	14.07	15.19	19.39	15.36	21.01
R3hdm4	NM_177994	31.57	27.74	28.64	29.66	27.76	32.39	37.23	29.08	33.04	35.06	31.27	32.8
R3hdml	NM_001099331	0.17	0.22	0	0	0	0	0	0	0.15	0	0	0
R74862	NR_015529,NR_110354,NR_110355	5.95	4.99	6.82	6.96	6.52	7.06	6.4	6.37	4.89	3.58	4.14	5.72
Rab1	NM_008996	104.29	94.24	98.57	97.3	98.02	111.15	116.09	87.1	131.85	168.34	176.08	149.36
Rab10	NM_016676	79.98	59.04	62.52	57.46	63.56	69.18	72.05	63.86	81.7	85.65	103.07	87.42
Rab10os	NR_015551	8.58	7.33	4.58	8.04	7.25	7.82	15.57	8.26	8.79	7.43	7.27	9.51
Rab11a	NM_017382	92.48	80.41	87.08	99.04	105.87	99.1	93.65	90.86	110.59	105.24	131.42	109.37
Rab11b	NM_008997	27.1	20.31	22.43	22.81	22.01	23.45	26.12	24.42	26.62	29.13	34.33	28.55
Rab11fip1	NM_001080813,NM_029423	1.63	1.84	1.16	1.07	1.19	1.93	2.64	1.27	1.67	2.73	1.83	1.9
Rab11fip2	NM_001033172,NM_001164367	30.34	26.03	30.11	26.14	26.39	23.71	27.16	30.93	22.98	18.34	17.98	20.63
Rab11fip3	NM_001162868,NM_001162869,NM_153140	16.3	15.39	12.21	9.17	10.35	11.32	19.62	11.98	11.01	8.76	8.83	13.79
Rab11fip4	NM_175543	54.58	50.45	52.1	40.29	37.72	34.63	33.49	52.66	19.73	13.33	8.06	21.5
Rab11fip4os1	NR_003283	1.26	0.25	0.56	0.5	0.37	0.7	0.45	0.76	0.07	0.19	0.2	0.17
Rab11fip4os2	NR_045898	0	0	0	0	0	0	0	0	0	0	0	0
Rab11fip5	NM_001003955,NM_177466	4.67	4.05	3.86	5.07	5.32	9.73	15.54	4	17.71	34.98	29.44	24.99
Rab12	NM_024448	57.27	66.71	70.11	60.76	57.42	59.99	53.06	61.78	66.03	57	67.37	62.36
Rab13	NM_001293741,NM_026677	2.1	1.32	1.83	3.05	2.75	5.52	10.22	1.13	8.56	15.92	22.38	13.52
Rab14	NM_026697	101.26	83.4	86.73	74.64	77.65	77.8	87.26	79.45	91.62	98.12	109.98	96.5
Rab15	NM_134050	7.19	6.67	6.93	5.49	9.01	7.14	11.06	8.75	10.5	7.3	6.63	9.3
Rab17	NM_001159725,NM_008998	0	1.05	0	0.07	0	0.16	0.22	0.19	1.02	0.09	0.2	0.12
Rab18	NM_001278447,NM_181070	38.02	32.46	32.66	32.43	34.08	37.14	40.18	30.18	44.13	51.22	60.54	46.99
Rab19	NM_011226	0.28	0.09	0.1	0.63	0.81	3.22	1.45	0.08	1.72	10.88	7.37	4.78
Rab1b	NM_029576	65.18	78.17	74.27	82.49	84.88	73.99	78.85	73.76	84.19	75.53	101.49	84.01
Rab20	NM_011227	1.43	2.72	2.21	8.16	5.55	15.59	8.61	1.9	11.04	20.43	23.34	37.74
Rab21	NM_024454	37.07	35.15	34.09	35.71	38.81	45.65	38.36	33.28	43.32	68.85	73.6	65.27
Rab22a	NM_024436	33.62	37.37	37.38	34.03	32.39	33.24	29.77	35.61	36.72	41.64	43.53	39.48
Rab23	NM_001159729,NM_008999	15.87	11.67	11.94	9.46	10.88	8.44	9.86	11.92	9.15	8.06	5.91	7.67
Rab24	NM_009000	28.14	30.34	28.89	31.15	28.53	28.72	29.82	28.81	23.76	26.1	28.84	30.02
Rab25	NM_016899	0	0.56	0.13	0.1	0	0	0.17	0	0	1.42	0	0
Rab26	NM_177375	1.5	1.43	1.6	0.86	1.19	0.86	3.24	0.86	1.57	1.7	1.52	2.18
Rab26os	NR_045289	150.25	128.85	119.58	116.67	103.96	88.51	80.89	140.12	84.4	60.87	35.27	50.28
Rab27a	NM_001301230,NM_001301232,NM_023635	44	37.17	46.39	42.74	55.91	42.94	34.21	45.1	27.81	21.01	25.11	28.77
Rab27b	NM_001082553,NM_001302798,NM_001302799,NM_030554	0.19	0.27	0.16	0.24	0.16	0.45	0.8	0.11	0.94	1.49	0.78	1.1
Rab28	NM_027295	50.35	53.96	53.82	56.1	54.38	46.64	40.56	56.53	55.55	47.51	57.15	49.02
Rab29	NM_144875	1.24	2.55	1.43	4.18	5.04	15.34	16.45	1.59	17.06	37.68	44.75	31.99
Rab2a	NM_021518	168.22	163.38	167.11	158.27	165.48	150.68	128.77	165.52	142.53	145.7	185.97	149.62
Rab2b	NM_172601	13.3	8.55	12.23	11.49	13.35	13.49	14.23	12.48	11.95	11.77	18.07	12.29
Rab30	NM_029494	13.98	14.75	15.03	12.95	15.52	12.05	9.5	11.77	11.58	7.19	5.92	4.81
Rab31	NM_133685	25.47	26.31	27.25	23.49	25.69	29.98	45.2	24.52	55.6	52.93	71.89	64.44
Rab32	NM_026405	3.62	3.2	3.7	9.33	7.56	15.71	21.6	2.83	41.39	45.81	43.11	49.83
Rab33a	NM_011228	21.13	20.94	23.93	18.06	20.19	14.41	9.26	20.76	8.25	3.18	3.02	5.35
Rab33b	NM_016858	10.13	10.08	10.71	9.52	10.66	11.56	12.44	11.92	13.29	14.64	16.6	9.79
Rab34	NM_001159482,NM_033475	45.2	49.28	42.92	41.16	38.01	37.31	38.27	40.6	35.67	34.15	40.92	30.51
Rab35	NM_198163	48.51	52.27	52.17	47.29	54.29	50.09	42.76	52.93	48.4	45.07	47.84	41.83
Rab36	NM_029781	2.98	2.67	2.8	5.8	5.05	5.35	5.15	3.28	2.13	2.68	5.2	4.94
Rab37	NM_001163753,NM_021411	0.55	0.13	0.44	0.73	1.07	1.97	4.07	0.89	3	4.93	2.3	3.41
